개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,최종수정시점
5130000,202451300000804084,경상북도 경산시청,경상북도 경산시 중방동 818-1,,생활방범,1,200,,30,201310,053-810-5182,35.8315,128.733557,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804085,경상북도 경산시청,경상북도 경산시 중방동 242-4,,생활방범,1,200,,30,202210,053-810-5182,35.8315,128.733557,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804086,경상북도 경산시청,경상북도 경산시 서상동 131-24,,생활방범,1,200,,30,201310,053-810-5182,35.81382,128.736699,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804087,경상북도 경산시청,경상북도 경산시 서상동 131-24,,생활방범,1,200,,30,202210,053-810-5182,35.81382,128.736699,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804088,경상북도 경산시청,경상북도 경산시 백천동 115-37,,생활방범,1,200,,30,201310,053-810-5182,35.804078,128.741947,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804089,경상북도 경산시청,경상북도 경산시 백천동 115-37,,생활방범,1,200,,30,202210,053-810-5182,35.804078,128.741947,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804090,경상북도 경산시청,경상북도 경산시 백천동 115-37,,생활방범,1,200,,30,201310,053-810-5182,35.804036,128.742214,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804091,경상북도 경산시청,경상북도 경산시 백천동 625,,생활방범,1,200,,30,201910,053-810-5182,35.803921,128.742009,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804092,경상북도 경산시청,경상북도 경산시 백천동 625,,생활방범,1,200,,30,201910,053-810-5182,35.803884,128.741566,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804093,경상북도 경산시청,경상북도 경산시 대동 170-7,,생활방범,1,200,,30,201310,053-810-5182,35.836633,128.753176,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804094,경상북도 경산시청,경상북도 경산시 조영동 590,,생활방범,1,200,,30,201310,053-810-5182,35.839733,128.751615,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804095,경상북도 경산시청,경상북도 경산시 조영동 590,,생활방범,1,200,,30,202210,053-810-5182,35.839733,128.751615,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804096,경상북도 경산시청,경상북도 경산시 조영동 590,,생활방범,1,200,,30,202210,053-810-5182,35.839733,128.751615,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804097,경상북도 경산시청,경상북도 경산시 임당동 657-4,,생활방범,1,200,,30,201310,053-810-5182,35.843463,128.748615,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804098,경상북도 경산시청,경상북도 경산시 임당동 657-4,,생활방범,1,200,,30,202210,053-810-5182,35.843463,128.748615,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804099,경상북도 경산시청,경상북도 경산시 임당동 657-4,,생활방범,1,200,,30,202210,053-810-5182,35.843463,128.748615,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804100,경상북도 경산시청,경상북도 경산시 조영동 587,,생활방범,1,200,,30,201310,053-810-5182,35.842941,128.755265,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804101,경상북도 경산시청,경상북도 경산시 조영동 587,,생활방범,1,200,,30,202210,053-810-5182,35.842941,128.755265,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804102,경상북도 경산시청,경상북도 경산시 조영동 587,,생활방범,1,200,,30,202210,053-810-5182,35.842941,128.755265,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804103,경상북도 경산시청,경상북도 경산시 조영동 587,,생활방범,1,200,,30,202210,053-810-5182,35.842941,128.755265,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804104,경상북도 경산시청,경상북도 경산시 임당동 662,,생활방범,1,200,,30,201310,053-810-5182,35.843411,128.75269,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804105,경상북도 경산시청,경상북도 경산시 임당동 662,,생활방범,1,200,,30,202210,053-810-5182,35.843411,128.75269,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804106,경상북도 경산시청,경상북도 경산시 임당동 662,,생활방범,1,200,,30,202210,053-810-5182,35.843411,128.75269,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804107,경상북도 경산시청,경상북도 경산시 임당동 660-2,,생활방범,1,200,,30,201310,053-810-5182,35.842692,128.748425,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804108,경상북도 경산시청,경상북도 경산시 임당동 660-2,,생활방범,1,200,,30,202210,053-810-5182,35.842692,128.748425,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804109,경상북도 경산시청,경상북도 경산시 옥산동 761,,생활방범,1,200,,30,201310,053-810-5182,35.825816,128.728577,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804110,경상북도 경산시청,경상북도 경산시 옥산동 761,,생활방범,1,200,,30,202210,053-810-5182,35.825816,128.728577,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804111,경상북도 경산시청,경상북도 경산시 옥산동 761,,생활방범,1,200,,30,202210,053-810-5182,35.825816,128.728577,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804112,경상북도 경산시청,경상북도 경산시 옥산동 764,,생활방범,1,200,,30,201310,053-810-5182,35.826532,128.727322,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804113,경상북도 경산시청,경상북도 경산시 옥산동 764,,생활방범,1,200,,30,202210,053-810-5182,35.826532,128.727322,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804114,경상북도 경산시청,경상북도 경산시 옥산동 849-3,,교통단속,1,200,,30,201310,053-810-5182,35.826532,128.727322,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804115,경상북도 경산시청,경상북도 경산시 옥산동 849-3,,교통단속,1,200,,30,201310,053-810-5182,35.826532,128.727322,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804116,경상북도 경산시청,경상북도 경산시 옥산동 849-3,,교통단속,1,200,,30,201310,053-810-5182,35.826532,128.727322,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804117,경상북도 경산시청,경상북도 경산시 옥산동 849-3,,교통단속,1,200,,30,201310,053-810-5182,35.826532,128.727322,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804118,경상북도 경산시청,경상북도 경산시 대동 214-1,,교통단속,1,200,,30,201310,053-810-5182,35.826532,128.727322,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804119,경상북도 경산시청,경상북도 경산시 대동 214-1,,교통단속,1,200,,30,201310,053-810-5182,35.826532,128.727322,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804120,경상북도 경산시청,경상북도 경산시 중방동 374-1,,교통단속,1,200,,30,201310,053-810-5182,35.826532,128.727322,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804121,경상북도 경산시청,경상북도 경산시 중방동 374-1,,교통단속,1,200,,30,201310,053-810-5182,35.826532,128.727322,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804122,경상북도 경산시청,경상북도 경산시 중방동 364-4,,교통단속,1,200,,30,201310,053-810-5182,35.826532,128.727322,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804123,경상북도 경산시청,경상북도 경산시 중방동 364-4,,교통단속,1,200,,30,201310,053-810-5182,35.826532,128.727322,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804124,경상북도 경산시청,경상북도 경산시 대동 171-7,,교통단속,1,200,,30,201310,053-810-5182,35.826532,128.727322,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804125,경상북도 경산시청,경상북도 경산시 대동 171-7,,교통단속,1,200,,30,201310,053-810-5182,35.826532,128.727322,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804126,경상북도 경산시청,경상북도 경산시 사정동 78-11,,교통단속,1,200,,30,201310,053-810-5182,35.826532,128.727322,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804127,경상북도 경산시청,경상북도 경산시 사정동 78-11,,교통단속,1,200,,30,201310,053-810-5182,35.826532,128.727322,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804128,경상북도 경산시청,경상북도 경산시 사정동 78-11,,교통단속,1,200,,30,201310,053-810-5182,35.826532,128.727322,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804129,경상북도 경산시청,경상북도 경산시 사정동 78-11,,교통단속,1,200,,30,201310,053-810-5182,35.826532,128.727322,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804130,경상북도 경산시청,경상북도 경산시 남천면 신방리 320,,차량방범,1,200,,30,201410,053-810-5182,35.75634,128.781775,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804131,경상북도 경산시청,경상북도 경산시 남천면 신방리 320,,차량방범,1,200,,30,201410,053-810-5182,35.756301,128.781769,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804132,경상북도 경산시청,경상북도 경산시 남천면 신방리 320,,생활방범,1,200,,30,201410,053-810-5182,35.756322,128.781771,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804133,경상북도 경산시청,경상북도 경산시 진량읍 아사리 455-5,,차량방범,1,200,,30,201410,053-810-5182,35.87389,128.858793,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804134,경상북도 경산시청,경상북도 경산시 진량읍 아사리 455-5,,차량방범,1,200,,30,201410,053-810-5182,35.873873,128.858796,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804135,경상북도 경산시청,경상북도 경산시 진량읍 아사리 455-5,,생활방범,1,200,,30,201410,053-810-5182,35.873904,128.858789,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804136,경상북도 경산시청,경상북도 경산시 진량읍 평사리 1207-30,,차량방범,1,200,,30,201410,053-810-5182,35.88368,128.865997,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804137,경상북도 경산시청,경상북도 경산시 진량읍 평사리 1207-30,,차량방범,1,200,,30,201410,053-810-5182,35.883645,128.865983,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804138,경상북도 경산시청,경상북도 경산시 진량읍 평사리 1207-30,,생활방범,1,200,,30,201410,053-810-5182,35.88366,128.865989,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804139,경상북도 경산시청,경상북도 경산시 하양읍 청천리 595-1,,차량방범,1,200,,30,201410,053-810-5182,35.877087,128.759245,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804140,경상북도 경산시청,경상북도 경산시 하양읍 청천리 595-1,,차량방범,1,200,,30,201410,053-810-5182,35.877109,128.759229,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804141,경상북도 경산시청,경상북도 경산시 하양읍 청천리 595-1,,생활방범,1,200,,30,201410,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804142,경상북도 경산시청,경상북도 경산시 남천면 하도리 860-10,,차량방범,1,200,,30,201410,053-810-5182,35.729612,128.7275,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804143,경상북도 경산시청,경상북도 경산시 남천면 하도리 860-10,,차량방범,1,200,,30,201410,053-810-5182,35.729581,128.727531,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804144,경상북도 경산시청,경상북도 경산시 남천면 하도리 860-10,,생활방범,1,200,,30,201410,053-810-5182,35.729573,128.727537,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804145,경상북도 경산시청,경상북도 경산시 하양읍 동서리 888-2,,차량방범,1,200,,30,201410,053-810-5182,35.916613,128.817654,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804146,경상북도 경산시청,경상북도 경산시 하양읍 동서리 888-2,,차량방범,1,200,,30,201410,053-810-5182,35.916629,128.817626,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804147,경상북도 경산시청,경상북도 경산시 하양읍 동서리 888-2,,생활방범,1,200,,30,201410,053-810-5182,35.916637,128.817614,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804148,경상북도 경산시청,경상북도 경산시 용성면 매남리 산97-8,,차량방범,1,200,,30,201410,053-810-5182,35.817985,128.95817,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804149,경상북도 경산시청,경상북도 경산시 용성면 매남리 산97-8,,차량방범,1,200,,30,201410,053-810-5182,35.817985,128.958146,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804150,경상북도 경산시청,경상북도 경산시 용성면 매남리 산97-8,,생활방범,1,200,,30,201410,053-810-5182,35.817984,128.958125,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804151,경상북도 경산시청,경상북도 경산시 진량읍 황제리 산 37-6,,차량방범,1,200,,30,201410,053-810-5182,35.863462,128.819059,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804152,경상북도 경산시청,경상북도 경산시 진량읍 황제리 산 37-6,,차량방범,1,200,,30,201410,053-810-5182,35.863442,128.819065,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804153,경상북도 경산시청,경상북도 경산시 진량읍 황제리 산 37-6,,생활방범,1,200,,30,201410,053-810-5182,35.86343,128.81907,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804154,경상북도 경산시청,경상북도 경산시 옥곡동 848,,생활방범,1,200,,30,201410,053-810-5182,35.81215,128.735291,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804155,경상북도 경산시청,경상북도 경산시 옥곡동 848,,생활방범,1,200,,30,201410,053-810-5182,35.812132,128.735299,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804156,경상북도 경산시청,경상북도 경산시 옥산동 888,,생활방범,1,200,,30,201410,053-810-5182,35.82415,128.719388,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804157,경상북도 경산시청,경상북도 경산시 옥산동 888,,생활방범,1,200,,30,201410,053-810-5182,35.824142,128.719393,2024-11-28,2024-11-28 17:00:20
5130000,202451300000804158,경상북도 경산시청,경상북도 경산시 옥산동 888,,생활방범,1,200,,30,202210,053-810-5182,35.824142,128.719393,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804159,경상북도 경산시청,경상북도 경산시 옥산동 888,,생활방범,1,200,,30,202210,053-810-5182,35.824142,128.719393,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804160,경상북도 경산시청,경상북도 경산시 서상동 24-1,,생활방범,1,200,,30,201410,053-810-5182,35.818611,128.734648,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804161,경상북도 경산시청,경상북도 경산시 서상동 24-1,,생활방범,1,200,,30,201410,053-810-5182,35.818606,128.734659,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804162,경상북도 경산시청,경상북도 경산시 서상동 24-1,,생활방범,1,200,,30,201410,053-810-5182,35.818606,128.734659,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804163,경상북도 경산시청,경상북도 경산시 서상동 24-1,,생활방범,1,200,,30,201410,053-810-5182,35.818606,128.734659,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804164,경상북도 경산시청,경상북도 경산시 삼북동 258-2,,생활방범,1,200,,30,201410,053-810-5182,35.817054,128.737692,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804165,경상북도 경산시청,경상북도 경산시 삼북동 258-2,,생활방범,1,200,,30,201410,053-810-5182,35.817057,128.737678,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804166,경상북도 경산시청,경상북도 경산시 삼북동 258-2,,생활방범,1,200,,30,202210,053-810-5182,35.817057,128.737678,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804167,경상북도 경산시청,경상북도 경산시 정평동 129-7,,생활방범,1,200,,30,201410,053-810-5182,35.834207,128.72922,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804168,경상북도 경산시청,경상북도 경산시 정평동 129-7,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804169,경상북도 경산시청,경상북도 경산시 중방동 389-3,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804170,경상북도 경산시청,경상북도 경산시 중방동 389-3,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804171,경상북도 경산시청,경상북도 경산시 조영동 278-6,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804172,경상북도 경산시청,경상북도 경산시 조영동 278-6,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804173,경상북도 경산시청,경상북도 경산시 조영동 278-6,,생활방범,1,200,,30,202210,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804174,경상북도 경산시청,경상북도 경산시 조영동 278-6,,생활방범,1,200,,30,202210,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804175,경상북도 경산시청,경상북도 경산시 사동 38,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804176,경상북도 경산시청,경상북도 경산시 사동 38,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804177,경상북도 경산시청,경상북도 경산시 사동 38,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804178,경상북도 경산시청,경상북도 경산시 진량읍 보인리 76-6,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804179,경상북도 경산시청,경상북도 경산시 진량읍 보인리 76-6,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804180,경상북도 경산시청,경상북도 경산시 진량읍 보인리 76-6,,생활방범,1,200,,30,202210,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804181,경상북도 경산시청,경상북도 경산시 진량읍 신상리 1195-9,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804182,경상북도 경산시청,경상북도 경산시 진량읍 신상리 1195-9,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804183,경상북도 경산시청,경상북도 경산시 진량읍 신상리 1195-9,,생활방범,1,200,,30,202210,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804184,경상북도 경산시청,경상북도 경산시 진량읍 신상리 1195-9,,생활방범,1,200,,30,202210,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804185,경상북도 경산시청,경상북도 경산시 진량읍 상림리 172,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804186,경상북도 경산시청,경상북도 경산시 진량읍 상림리 172,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804187,경상북도 경산시청,경상북도 경산시 진량읍 상림리 172,,생활방범,1,200,,30,202210,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804188,경상북도 경산시청,경상북도 경산시 진량읍 평사리 29,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804189,경상북도 경산시청,경상북도 경산시 자인면 북사리 193-2,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804190,경상북도 경산시청,경상북도 경산시 자인면 북사리 193-2,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804191,경상북도 경산시청,경상북도 경산시 자인면 북사리 193-2,,생활방범,1,200,,30,202210,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804192,경상북도 경산시청,경상북도 경산시 압량읍 신대리 529,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804193,경상북도 경산시청,경상북도 경산시 압량읍 신대리 529,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804194,경상북도 경산시청,경상북도 경산시 압량읍 신대리 529,,생활방범,1,200,,30,202210,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804195,경상북도 경산시청,경상북도 경산시 압량읍 신대리 529,,생활방범,1,200,,30,202210,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804196,경상북도 경산시청,경상북도 경산시 와촌면 박사리 469-6,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804197,경상북도 경산시청,경상북도 경산시 와촌면 박사리 469-6,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804198,경상북도 경산시청,경상북도 경산시 와촌면 박사리 469-6,,생활방범,1,200,,30,202210,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804199,경상북도 경산시청,경상북도 경산시 하양읍 동서리 685-2,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804200,경상북도 경산시청,경상북도 경산시 하양읍 동서리 685-2,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804201,경상북도 경산시청,경상북도 경산시 하양읍 금락리 395-6,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804202,경상북도 경산시청,경상북도 경산시 하양읍 금락리 395-6,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804203,경상북도 경산시청,경상북도 경산시 하양읍 동서리 1086-1,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804204,경상북도 경산시청,경상북도 경산시 하양읍 동서리 1086-1,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804205,경상북도 경산시청,경상북도 경산시 하양읍 금락리 402-1,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804206,경상북도 경산시청,경상북도 경산시 하양읍 금락리 402-1,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804207,경상북도 경산시청,경상북도 경산시 하양읍 금락리 402-1,,생활방범,1,200,,30,202210,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804208,경상북도 경산시청,경상북도 경산시 하양읍 금락리 133-96,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804209,경상북도 경산시청,경상북도 경산시 하양읍 금락리 133-96,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804210,경상북도 경산시청,경상북도 경산시 하양읍 금락리 133-96,,생활방범,1,200,,30,202210,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804211,경상북도 경산시청,경상북도 경산시 하양읍 금락리 133-96,,생활방범,1,200,,30,202210,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804212,경상북도 경산시청,경상북도 경산시 조영동 575,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804213,경상북도 경산시청,경상북도 경산시 조영동 575,,생활방범,1,200,,30,202210,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804214,경상북도 경산시청,경상북도 경산시 대평동 435-6,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804215,경상북도 경산시청,경상북도 경산시 대평동 435-6,,생활방범,1,200,,30,202210,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804216,경상북도 경산시청,경상북도 경산시 임당동 402-11,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804217,경상북도 경산시청,경상북도 경산시 임당동 402-11,,생활방범,1,200,,30,202210,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804218,경상북도 경산시청,경상북도 경산시 압량읍 신대리 632,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804219,경상북도 경산시청,경상북도 경산시 압량읍 신대리 632,,생활방범,1,200,,30,202210,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804220,경상북도 경산시청,경상북도 경산시 압량읍 신대리 632,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804221,경상북도 경산시청,경상북도 경산시 압량읍 신대리 632,,생활방범,1,200,,30,202210,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804222,경상북도 경산시청,경상북도 경산시 압량읍 신대리 470,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804223,경상북도 경산시청,경상북도 경산시 압량읍 신대리 470,,생활방범,1,200,,30,202210,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804224,경상북도 경산시청,경상북도 경산시 압량읍 신대리 470,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804225,경상북도 경산시청,경상북도 경산시 압량읍 신대리 470,,생활방범,1,200,,30,202210,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804226,경상북도 경산시청,경상북도 경산시 압량읍 신대리 508,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804227,경상북도 경산시청,경상북도 경산시 압량읍 신대리 508,,생활방범,1,200,,30,202210,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804228,경상북도 경산시청,경상북도 경산시 압량읍 신대리 508,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804229,경상북도 경산시청,경상북도 경산시 압량읍 신대리 416,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804230,경상북도 경산시청,경상북도 경산시 압량읍 신대리 416,,생활방범,1,200,,30,202210,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804231,경상북도 경산시청,경상북도 경산시 압량읍 신대리 416,,생활방범,1,200,,30,201410,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
5130000,202451300000804232,경상북도 경산시청,경상북도 경산시 압량읍 신대리 416,,생활방범,1,200,,30,202210,053-810-5182,35.834208,128.729211,2024-11-28,2024-11-28 17:00:21
